sentence1,sentence2,similarity
Một người thể hiện cuộc phiêu lưu trên xe đạp leo núi ngoài trời,Một người đi xe đạp đang tăng tốc xe đạp dọc theo một ngọn đồi,0.67
Một người đàn ông thực hiện karanam với sự trợ giúp của một chiếc xe đạp,Một người đi xe đạp đang tăng tốc xe đạp dọc theo một ngọn đồi,0.53
Một vài người đàn ông đang cưỡi ngựa,Một nhóm người cưỡi ngựa trên bãi biển,0.67
Một vài người đàn ông đang cưỡi ngựa, Một nhóm đang tham gia cuộc đua ngựa gần bãi biển,0.67
Một vài người đàn ông đang cưỡi ngựa,Người dân tham gia cuộc thi cưỡi ngựa,0.8
Một vài người đàn ông đang cưỡi ngựa,Bốn người đang tham gia đua ngựa gần bãi biển,0.67
Một nhóm người cưỡi ngựa trên bãi biển, Một nhóm đang tham gia cuộc đua ngựa gần bãi biển,0.8
Một nhóm người cưỡi ngựa trên bãi biển,Người dân tham gia cuộc thi cưỡi ngựa,0.73
Một nhóm người cưỡi ngựa trên bãi biển,Bốn người đang tham gia đua ngựa gần bãi biển,0.93
 Một nhóm đang tham gia cuộc đua ngựa gần bãi biển,Người dân tham gia cuộc thi cưỡi ngựa,0.87
 Một nhóm đang tham gia cuộc đua ngựa gần bãi biển,Bốn người đang tham gia đua ngựa gần bãi biển,0.87
Người dân tham gia cuộc thi cưỡi ngựa,Bốn người đang tham gia đua ngựa gần bãi biển,0.87
Một người đàn ông vẫn ở trên mặt đất,Một người đàn ông chơi với ván trượt,0.47
Một người đàn ông vẫn ở trên mặt đất,Nam thanh niên mặc áo xanh tập luyện các động tác trượt băng nguy hiểm,0.53
Một người đàn ông vẫn ở trên mặt đất,Một người đàn ông nhảy lên và ném karanam,0.53
Một người đàn ông vẫn ở trên mặt đất,Hai thanh niên ngồi trên hai chiếc xe đạp,0
Một người đàn ông chơi với ván trượt,Nam thanh niên mặc áo xanh tập luyện các động tác trượt băng nguy hiểm,0.73
Một người đàn ông chơi với ván trượt,Một người đàn ông nhảy lên và ném karanam,0.27
Một người đàn ông chơi với ván trượt,Hai thanh niên ngồi trên hai chiếc xe đạp,0
Nam thanh niên mặc áo xanh tập luyện các động tác trượt băng nguy hiểm,Một người đàn ông nhảy lên và ném karanam,0.27
Nam thanh niên mặc áo xanh tập luyện các động tác trượt băng nguy hiểm,Hai thanh niên ngồi trên hai chiếc xe đạp,0
Một người đàn ông nhảy lên và ném karanam,Hai thanh niên ngồi trên hai chiếc xe đạp,0
Một người chèo thuyền trên biển,Một người đàn ông lái thuyền trên biển,0.93
Một người chèo thuyền trên biển,Một người đi bằng thuyền máy,0.87
Một người chèo thuyền trên biển, Một người đàn ông lái thuyền máy trên biển,0.87
Một người chèo thuyền trên biển,Một người lái thuyền trên mặt nước,0.8
Một người đàn ông lái thuyền trên biển,Một người đi bằng thuyền máy,0.87
Một người đàn ông lái thuyền trên biển, Một người đàn ông lái thuyền máy trên biển,0.8
Một người đàn ông lái thuyền trên biển,Một người lái thuyền trên mặt nước,0.87
Một người đi bằng thuyền máy, Một người đàn ông lái thuyền máy trên biển,0.93
Một người đi bằng thuyền máy,Một người lái thuyền trên mặt nước,0.87
 Một người đàn ông lái thuyền máy trên biển,Một người lái thuyền trên mặt nước,0.93
Một người đàn ông đang chơi karanam trên tuyết,Một người đàn ông đang cày một ngọn núi tuyết,0.93
Một người đàn ông đang chơi karanam trên tuyết,Một người đang tham gia trượt tuyết trên tuyết,0.73
Một người đàn ông đang chơi karanam trên tuyết,Một người đàn ông đang trượt tuyết,0.47
Một người đàn ông đang chơi karanam trên tuyết,Một thanh niên đang tham gia môn thể thao trên tuyết,0.67
Một người đàn ông đang cày một ngọn núi tuyết,Một người đang tham gia trượt tuyết trên tuyết,0.73
Một người đàn ông đang cày một ngọn núi tuyết,Một người đàn ông đang trượt tuyết,0.53
Một người đàn ông đang cày một ngọn núi tuyết,Một thanh niên đang tham gia môn thể thao trên tuyết,0.73
Một người đang tham gia trượt tuyết trên tuyết,Một người đàn ông đang trượt tuyết,0.8
Một người đang tham gia trượt tuyết trên tuyết,Một thanh niên đang tham gia môn thể thao trên tuyết,0.93
Một người đàn ông đang trượt tuyết,Một thanh niên đang tham gia môn thể thao trên tuyết,0.8
Một nhóm người chơi chơi với một quả bóng,Một nhóm cầu thủ bóng bầu dục cố gắng bắt bóng,0.6
Một nhóm người chơi chơi với một quả bóng,Hai đội bắt đầu một trận bóng bầu dục,0.47
Một nhóm người chơi chơi với một quả bóng, Mọi người đang chơi bóng bầu dục,0.8
Một nhóm người chơi chơi với một quả bóng,Một cầu thủ cố gắng cứu bóng,0.47
Một nhóm cầu thủ bóng bầu dục cố gắng bắt bóng,Hai đội bắt đầu một trận bóng bầu dục,0.67
Một nhóm cầu thủ bóng bầu dục cố gắng bắt bóng, Mọi người đang chơi bóng bầu dục,0.73
Một nhóm cầu thủ bóng bầu dục cố gắng bắt bóng,Một cầu thủ cố gắng cứu bóng,0.8
Hai đội bắt đầu một trận bóng bầu dục, Mọi người đang chơi bóng bầu dục,0.6
Hai đội bắt đầu một trận bóng bầu dục,Một cầu thủ cố gắng cứu bóng,0.53
 Mọi người đang chơi bóng bầu dục,Một cầu thủ cố gắng cứu bóng,0.6
Một người giữ tay mình trên mặt đất,Một người đàn ông đi trên đường bằng ván trượt,0
Một người giữ tay mình trên mặt đất,Nam thanh niên áo xanh tập trượt patin trên đường cao tốc,0.6
Một người giữ tay mình trên mặt đất, Người đàn ông ngã xuống giữa đường,0.4
Một người giữ tay mình trên mặt đất,Một người chơi đang chơi trò chơi bằng cả hai tay chống đất ở giữa đường,0.67
Một người đàn ông đi trên đường bằng ván trượt,Nam thanh niên áo xanh tập trượt patin trên đường cao tốc,0.6
Một người đàn ông đi trên đường bằng ván trượt, Người đàn ông ngã xuống giữa đường,0.2
Một người đàn ông đi trên đường bằng ván trượt,Một người chơi đang chơi trò chơi bằng cả hai tay chống đất ở giữa đường,0.73
Nam thanh niên áo xanh tập trượt patin trên đường cao tốc, Người đàn ông ngã xuống giữa đường,0.2
Nam thanh niên áo xanh tập trượt patin trên đường cao tốc,Một người chơi đang chơi trò chơi bằng cả hai tay chống đất ở giữa đường,0.53
 Người đàn ông ngã xuống giữa đường,Một người chơi đang chơi trò chơi bằng cả hai tay chống đất ở giữa đường,0.27
Một người đang trượt tuyết,Một người đàn ông đang tập karanam trên núi tuyết,0.67
Một người đang trượt tuyết,Một người đang tham gia trượt tuyết trên tuyết,0.8
Một người đang trượt tuyết,Một người đàn ông đang trượt tuyết,1
Một người đang trượt tuyết,Hình ảnh này chụp một người đang chơi các môn thể thao trên tuyết,0.67
Một người đàn ông đang tập karanam trên núi tuyết,Một người đang tham gia trượt tuyết trên tuyết,0.73
Một người đàn ông đang tập karanam trên núi tuyết,Một người đàn ông đang trượt tuyết,0.6
Một người đàn ông đang tập karanam trên núi tuyết,Hình ảnh này chụp một người đang chơi các môn thể thao trên tuyết,0.53
Một người đang tham gia trượt tuyết trên tuyết,Một người đàn ông đang trượt tuyết,0.6
Một người đang tham gia trượt tuyết trên tuyết,Hình ảnh này chụp một người đang chơi các môn thể thao trên tuyết,0.73
Một người đàn ông đang trượt tuyết,Hình ảnh này chụp một người đang chơi các môn thể thao trên tuyết,0.6
Một người đá xe đạp qua đá,Một người đàn ông đi xe đạp vượt qua chướng ngại vật,0.87
Một người đá xe đạp qua đá,Một người đàn ông mặc vest đen tham gia cuộc đua xe máy vào ban đêm,0.27
Một người đá xe đạp qua đá,Một người đàn ông tham gia cuộc đua xe đạp,0.67
Một người đá xe đạp qua đá,Một người đi xe đạp đang đi xe đạp trên một chướng ngại vật,0.87
Một người đàn ông đi xe đạp vượt qua chướng ngại vật,Một người đàn ông mặc vest đen tham gia cuộc đua xe máy vào ban đêm,0.13
Một người đàn ông đi xe đạp vượt qua chướng ngại vật,Một người đàn ông tham gia cuộc đua xe đạp,0.8
Một người đàn ông đi xe đạp vượt qua chướng ngại vật,Một người đi xe đạp đang đi xe đạp trên một chướng ngại vật,0.87
Một người đàn ông mặc vest đen tham gia cuộc đua xe máy vào ban đêm,Một người đàn ông tham gia cuộc đua xe đạp,0.4
Một người đàn ông mặc vest đen tham gia cuộc đua xe máy vào ban đêm,Một người đi xe đạp đang đi xe đạp trên một chướng ngại vật,0.2
Một người đàn ông tham gia cuộc đua xe đạp,Một người đi xe đạp đang đi xe đạp trên một chướng ngại vật,0.73
Một người đi xe đạp,Một người đàn ông đi xe đạp,0.73
Một người đi xe đạp,Thanh niên áo xanh đi xe đạp,0.8
Một người đi xe đạp,Một người đàn ông tham gia cuộc đua xe đạp,0.73
Một người đi xe đạp,Một người đi xe đạp đi xe đạp trên cánh đồng xanh,0.8
Một người đàn ông đi xe đạp,Thanh niên áo xanh đi xe đạp,0.6
Một người đàn ông đi xe đạp,Một người đàn ông tham gia cuộc đua xe đạp,0.67
Một người đàn ông đi xe đạp,Một người đi xe đạp đi xe đạp trên cánh đồng xanh,0.6
Thanh niên áo xanh đi xe đạp,Một người đàn ông tham gia cuộc đua xe đạp,0.6
Thanh niên áo xanh đi xe đạp,Một người đi xe đạp đi xe đạp trên cánh đồng xanh,0.67
Một người đàn ông tham gia cuộc đua xe đạp,Một người đi xe đạp đi xe đạp trên cánh đồng xanh,0.8
Một người đang trượt tuyết,Một người đàn ông đang chơi đùa trên tuyết trên núi tuyết,0.87
Một người đang trượt tuyết,Một người đàn ông mặc áo khoác đỏ đang trượt tuyết ở vùng tuyết,0.73
Một người đang trượt tuyết,Một người đàn ông đang trượt tuyết,1
Một người đang trượt tuyết,Hình ảnh này cho thấy một vật thể màu đỏ đang di chuyển trên một ngọn núi tuyết,0.53
Một người đàn ông đang chơi đùa trên tuyết trên núi tuyết,Một người đàn ông mặc áo khoác đỏ đang trượt tuyết ở vùng tuyết,0.73
Một người đàn ông đang chơi đùa trên tuyết trên núi tuyết,Một người đàn ông đang trượt tuyết,0.93
Một người đàn ông đang chơi đùa trên tuyết trên núi tuyết,Hình ảnh này cho thấy một vật thể màu đỏ đang di chuyển trên một ngọn núi tuyết,0.53
Một người đàn ông mặc áo khoác đỏ đang trượt tuyết ở vùng tuyết,Một người đàn ông đang trượt tuyết,0.73
