sentence1,sentence2,similarity
Người đàn ông đang nói chuyện điện thoại,Người đàn ông không nói chuyện điện thoại,0.72
Người đàn ông đang nói về điện thoại,Người đàn ông đang nói chuyện điện thoại,0.74
Người đàn ông đang nói chuyện điện thoại,Người đàn ông đang nói chuyện điện thoại,0.92
Người đàn ông đang nói chuyện điện thoại,Người đàn ông đang nói chuyện điện thoại,0.96
Một người phụ nữ đang cắt hành tây,Một củ hành đang được cắt bởi một người phụ nữ,0.96
Một người phụ nữ đang cắt hành tây,Không có người phụ nữ nào cắt hành tây,0.68
Một người đàn ông đang cắt hành tây,Một củ hành đang được cắt bởi một người phụ nữ,0.56
Không có người phụ nữ nào cắt hành tây,Một người đàn ông đang cắt hành tây,0.74
Một củ hành đang được cắt bởi một người đàn ông,Một người đàn ông đang mở cửa,0.22
Một người đàn ông không cắt hành tây,Một người đàn ông đang mở cửa,0.28
Một củ khoai tây đang được cắt bởi một người đàn ông,Một người đàn ông đang cắt khoai tây,0.94
Một người đàn ông đang thái khoai tây,Một người đàn ông đang cắt khoai tây,0.88
Một người đàn ông đang thái khoai tây,Một người đàn ông đang cắt khoai tây,0.92
Không có người đàn ông nào đang cắt khoai tây,Một người đàn ông đang cắt khoai tây,0.86
Một củ khoai tây đang được cắt bởi một người đàn ông,Một người đàn ông đang cắt khoai tây,0.94
Một người đàn ông đang cắt khoai tây,Một người đàn ông đang cắt khoai tây,0.98
Một người đàn ông đang chơi đàn ghi-ta,Đàn guitar đang được chơi bởi một người đàn ông,0.98
Một người đàn ông đang chơi đàn ghi-ta,Một người đàn ông không chơi đàn ghi-ta,0.74
Một người phụ nữ đang chiên thứ gì đó trong chảo,Một người phụ nữ đang nấu một thứ gì đó trong chảo,0.88
Một người phụ nữ đang chiên thứ gì đó trong chảo,Không có người phụ nữ nào đang chiên thứ gì đó trong chảo,0.88
Một người đàn ông đang chơi đàn ghi-ta,Một người phụ nữ đang nấu một thứ gì đó trong chảo,0.2
Không có người phụ nữ nào đang chiên thứ gì đó trong chảo,Một người đàn ông đang chơi đàn ghi-ta,0.2
Một người đàn ông đang chơi đàn piano,Đàn piano đang được chơi bởi một người đàn ông,0.98
Một người đàn ông đang chơi đàn piano,Không có người đàn ông nào chơi đàn piano,0.72
Một người phụ nữ đang chơi đàn violin,Đàn vĩ cầm đang được chơi bởi một người phụ nữ,0.98
Một người đàn ông đang câu cá ở sông,Một người đàn ông đang câu cá ở suối,0.88
Một người đàn ông đang hát và đứng trên vỉa hè,Một người đàn ông đang hát và đi bộ trên vỉa hè,0.82
Một người đàn ông đang hát và đi bộ trên đường,Một người đàn ông đang câu cá ở sông,0.28
Một người đàn ông đang hát và đi bộ trên vỉa hè,Một người đàn ông đang câu cá ở suối,0.34
Một người đàn ông đang nạp đạn vào súng trường,Một người đàn ông đang nạp đạn vào vũ khí,0.94
Một người đàn ông đang nạp đạn vào súng trường,Không có người đàn ông nào nạp đạn vào súng trường,0.78
Một người phụ nữ đang nêm gia vị cho một cái giăm bông,Một người phụ nữ đang nêm nếm một miếng thịt,0.9
Một người phụ nữ đang ăn một miếng thịt,Một người đàn ông đang nạp đạn vào súng trường,0.2
Một người đàn ông đang nạp đạn vào vũ khí,Một người phụ nữ đang nêm nếm một miếng thịt,0.2
Một người đàn ông đang nạp đạn vào súng trường,Một người phụ nữ đang nêm nếm một miếng thịt,0.22
Một đầu bếp đang chuẩn bị một số món ăn,Một đầu bếp đang vứt bỏ một số thức ăn,0.76
Một đầu bếp đang chuẩn bị một bữa ăn,Một đầu bếp đang nấu một bữa ăn,0.9
Một đầu bếp đang nấu một bữa ăn,Một đầu bếp đang chuẩn bị một số món ăn,0.9
Một đầu bếp đang chuẩn bị một bữa ăn,Một số món ăn đang được chuẩn bị bởi một đầu bếp,0.96
Một người đàn ông đang cưỡi một đồ chơi dưới nước,Một người đàn ông đang chơi với một món đồ chơi dưới nước,0.82
Một người đàn ông đang cưỡi một đồ chơi dưới nước,Không có người đàn ông nào cưỡi đồ chơi dưới nước,0.76
Hai võ sĩ sumo đang đánh nhau,Không có người đàn ông nào cưỡi đồ chơi dưới nước,0.2
Một người đang chơi đàn piano,Một người đang chơi đàn piano,0.98
Một người đang cắt lát khoai tây,Một củ khoai tây đang được một người cắt lát,0.98
Một người đang chơi đàn piano,Một người đang cắt lát khoai tây,0.2
Một người đang cắt lát khoai tây,Một người đang chơi đàn piano,0.28
Một người đàn ông đang rắc phô mai vụn lên bánh pizza,Một người đàn ông đang rắc phô mai lên bánh pizza,0.94
Một người đàn ông đang rắc phô mai vụn lên bánh pizza,Không có người đàn ông nào rắc phô mai vụn lên bánh pizza,0.8
Một người đàn ông đang cho gia vị vào bánh pizza,Một người đàn ông đang cho một ít phô mai vào bánh pizza,0.78
Một người đàn ông đang làm trò ảo thuật bằng bài,Một người đàn ông đang làm trò ảo thuật,0.74
Một người đàn ông đang vui đùa với nước,Một người đàn ông đang chơi với nước,0.9
Một người đàn ông không chơi với nước,Một người đàn ông đang làm trò ảo thuật bằng bài,0.28
Một người đàn ông đang chơi với nước,Một người đàn ông đang làm trò ảo thuật,0.42
Một người đàn ông đang làm trò ảo thuật bằng bài,Một người đàn ông đang chơi với nước,0.28
Một con vượn cáo đang treo mình trên một sợi dây,Không có con vượn cáo nào treo mình trên sợi dây,0.64
Một con vượn cáo đang treo mình trên một sợi dây thừng,Một người đàn ông đang phết bơ lên một miếng bánh mì,0.2
Không có con vượn cáo nào treo mình trên sợi dây,Một người đàn ông đang phết bơ lên một miếng bánh mì,0.2
Một người phụ nữ đang bỏ một đứa bé vào thùng rác,Một người phụ nữ đang bỏ một đứa trẻ vào thùng rác,0.88
Không có người phụ nữ nào bỏ đứa trẻ vào thùng rác,Một người phụ nữ đang bỏ một đứa bé vào thùng rác,0.82
Người phụ nữ đang chọc lỗ trên củ khoai tây,Người phụ nữ đang chọc một củ khoai tây,0.9
Người phụ nữ đang chọc một củ khoai tây,Người phụ nữ không chọc thủng lỗ trên củ khoai tây,0.48
Người phụ nữ đang chọc một củ khoai tây,Một người phụ nữ đang bỏ một đứa trẻ vào thùng rác,0.3
Người phụ nữ đang chọc một củ khoai tây,Một người phụ nữ đang bỏ một đứa bé vào thùng rác,0.22
Một người đàn ông đang đổ chất tẩy rửa vào bồn rửa,Một người đàn ông đang lau chùi bồn rửa,0.94
Người đàn ông không chơi trống,Người đàn ông đang chơi trống,0.76
Người đàn ông không chơi trống,Một người đàn ông đang đổ chất tẩy rửa vào bồn rửa,0.22
Không có người đàn ông nào đổ chất tẩy rửa vào bồn rửa,Người đàn ông đang chơi trống,0.26
Người đàn ông đang chơi trống,Một người đàn ông đang đổ chất tẩy rửa vào bồn rửa,0.24
Một người phụ nữ đang chiên thức ăn,Thức ăn đang được một người phụ nữ chiên giòn,0.96
Một người phụ nữ không chiên một số thực phẩm,Một người phụ nữ đang chiên thức ăn,0.76
Thức ăn đang được một người phụ nữ chiên giòn,Một người phụ nữ đang chiên một số thức ăn,0.96
Một người phụ nữ đang chiên một số thức ăn,Không có người phụ nữ nào chiên đồ ăn,0.78
Một người phụ nữ đang chiên thức ăn,Một người phụ nữ đang chiên một số thức ăn,0.94
Một người đàn ông đang vuốt ve hai con chó,Hai con chó đang được một người đàn ông vuốt ve,0.98
Một người đàn ông đang vuốt ve hai con mèo,Một người đàn ông đang vuốt ve hai con chó,0.52
Một người phụ nữ đang đổ trứng vào chảo rán,Một người phụ nữ đang đổ trứng vào chảo,0.96
Một người đàn ông đang vuốt ve hai con chó,Một người phụ nữ đang lấy trứng ra khỏi chảo rán,0.2
Một người phụ nữ đang đổ trứng vào chảo rán,Một người đàn ông đang vuốt ve hai con mèo,0.2
Một em bé đang nói chuyện,Một đứa trẻ đang nói chuyện,0.88
Không có em bé nào nói chuyện,Một em bé đang nói chuyện,0.863
Một cậu bé đang nói một từ,Một cậu bé đang nói điều gì đó,0.92
Một em bé đang nói chuyện,Một cậu bé đang nói điều gì đó,0.66
Một cậu bé đang nói một từ,Một em bé đang nói chuyện,0.64
Một người phụ nữ đang kéo một thứ chất nhờn dính ra khỏi bát,Một người phụ nữ đang cho một ít chất nhờn dính vào bát,0.68
Một người phụ nữ đang kéo một thứ chất nhờn dính ra khỏi bát,Một người phụ nữ đang cho mì ống vào đĩa,0.6
Người phụ nữ đang cho mì ống vào đĩa,Một số chất nhờn dính đang được một người phụ nữ kéo ra khỏi bát,0.44
Người phụ nữ đang cho mì ống vào đĩa,Một người phụ nữ đang kéo một thứ chất nhờn dính ra khỏi bát,0.58
Một người đàn ông đang lái xe máy,Một người đàn ông đang lái xe máy,0.96
Không có người đàn ông nào đi xe máy,Một người đàn ông đang lái xe máy,0.72
Những người đàn ông không chơi bóng đá,Những người đàn ông đang chơi bóng đá,0.78
Những người đàn ông đang chơi với một quả bóng,Một người đàn ông đang lái xe máy,0.3
Không có người đàn ông nào đi xe máy,Những người đàn ông đang chơi bóng đá,0.26
Một người đàn ông đang lái xe máy,Những người đàn ông đang chơi bóng đá,0.22
Một con chó đang nhìn vào quầy hàng,Một con chó đang nhìn vào một món đồ nội thất trong một cửa hàng,0.76
Một con mèo đang nhìn vào quầy hàng,Một con chó đang nhìn vào quầy hàng,0.6
